unit_id,equipment_type,timestamp,vibration_mm_s,temperature_c,current_a,rpm,pressure_bar,hours_since_maintenance,days_to_failure,failure_mode,will_fail_7d,will_fail_14d,is_failure_event,failure_risk_score
EQ-009,Induction Motor,2026-05-30 18:00:00,1.604,57.79,32.77,2920.7,,733.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-05-31 00:00:00,1.581,57.66,33.3,2917.6,,739.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-05-31 06:00:00,1.584,57.4,32.37,2927.3,,745.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-05-31 12:00:00,1.443,57.5,32.4,2913.0,,751.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-05-31 18:00:00,1.594,57.07,32.51,2922.1,,757.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-01 00:00:00,1.667,57.86,32.94,2912.3,,763.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-01 06:00:00,1.704,57.65,32.5,2920.7,,769.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-01 12:00:00,1.437,57.16,32.09,2928.9,,775.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-01 18:00:00,1.615,57.7,33.12,2921.5,,781.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-02 00:00:00,1.576,56.72,32.43,2921.4,,787.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-02 06:00:00,1.64,56.72,32.28,2926.3,,793.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-02 12:00:00,1.639,56.57,32.92,2915.5,,799.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-02 18:00:00,1.564,57.1,32.92,2922.4,,805.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-03 00:00:00,1.718,57.73,32.98,2911.8,,811.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-03 06:00:00,1.586,56.96,32.65,2919.4,,817.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-03 12:00:00,1.558,57.55,33.14,2919.7,,823.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-03 18:00:00,1.642,58.21,33.04,2920.6,,829.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-04 00:00:00,1.537,57.09,32.46,2918.8,,835.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-04 06:00:00,1.613,57.86,32.82,2917.9,,841.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-04 12:00:00,1.645,58.62,32.71,2923.7,,847.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-04 18:00:00,1.652,57.94,33.54,2914.7,,853.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-05 00:00:00,1.541,57.95,32.56,2916.7,,859.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-05 06:00:00,1.526,57.54,32.92,2916.4,,865.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-05 12:00:00,1.596,58.02,32.3,2923.4,,871.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-05 18:00:00,1.561,57.38,32.67,2920.3,,877.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-06 00:00:00,1.746,58.89,32.24,2917.9,,883.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-06 06:00:00,1.717,57.45,32.64,2917.6,,889.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-06 12:00:00,1.735,57.13,32.92,2921.6,,895.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-06 18:00:00,1.566,57.64,32.78,2927.3,,901.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-07 00:00:00,1.659,57.44,32.79,2923.0,,907.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-07 06:00:00,1.529,57.79,33.04,2922.5,,913.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-07 12:00:00,1.558,57.99,33.0,2909.8,,919.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-07 18:00:00,1.668,57.79,33.23,2921.7,,925.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-08 00:00:00,1.639,58.43,33.01,2924.3,,931.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-08 06:00:00,1.532,57.94,33.1,2919.3,,937.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-08 12:00:00,1.563,57.63,32.68,2912.8,,943.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-08 18:00:00,1.494,56.88,32.33,2921.9,,949.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-09 00:00:00,1.644,58.04,32.82,2920.5,,955.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-09 06:00:00,1.597,58.53,32.62,2911.9,,961.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-09 12:00:00,1.602,58.22,32.32,2930.2,,967.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-09 18:00:00,1.54,58.29,32.69,2922.5,,973.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-10 00:00:00,1.676,57.08,31.96,2918.0,,979.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-10 06:00:00,1.616,56.89,32.94,2922.8,,985.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-10 12:00:00,1.715,56.91,33.1,2923.0,,991.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-10 18:00:00,1.614,57.99,32.64,2917.2,,997.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-11 00:00:00,1.656,57.51,32.92,2918.8,,1003.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-11 06:00:00,1.549,57.76,33.13,2917.5,,1009.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-11 12:00:00,1.824,56.78,32.5,2921.2,,1015.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-11 18:00:00,1.7,58.59,32.46,2921.0,,1021.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-12 00:00:00,1.557,57.64,32.67,2903.5,,1027.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-12 06:00:00,1.632,57.86,33.06,2923.2,,1033.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-12 12:00:00,1.683,57.98,32.55,2925.2,,1039.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-12 18:00:00,1.618,58.45,32.75,2911.2,,1045.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-13 00:00:00,1.521,58.5,32.56,2921.9,,1051.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-13 06:00:00,1.532,58.2,32.83,2925.2,,1057.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-13 12:00:00,1.713,58.13,32.34,2919.3,,1063.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-13 18:00:00,1.626,58.04,32.87,2917.5,,1069.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-14 00:00:00,1.608,57.08,32.63,2911.0,,1075.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-14 06:00:00,1.537,57.34,32.75,2921.5,,1081.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-14 12:00:00,1.53,57.89,32.76,2913.8,,1087.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-14 18:00:00,1.565,57.65,32.67,2925.3,,1093.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-15 00:00:00,1.616,57.68,32.16,2924.3,,1099.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-15 06:00:00,1.716,56.83,32.78,2922.4,,1105.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-15 12:00:00,1.647,57.1,32.78,2912.6,,1111.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-15 18:00:00,1.599,58.4,32.25,2913.2,,1117.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-16 00:00:00,1.641,58.09,31.57,2915.3,,1123.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-16 06:00:00,1.471,57.35,33.02,2919.3,,1129.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-16 12:00:00,1.654,58.02,32.77,2932.2,,1135.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-16 18:00:00,1.472,57.16,32.84,2916.8,,1141.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-17 00:00:00,1.565,57.43,32.72,2919.3,,1147.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-17 06:00:00,1.611,57.2,32.2,2921.5,,1153.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-17 12:00:00,1.65,57.93,32.64,2920.9,,1159.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-17 18:00:00,1.614,56.09,32.53,2923.3,,1165.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-18 00:00:00,1.598,58.07,32.88,2917.0,,1171.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-18 06:00:00,1.578,57.0,32.9,2912.4,,1177.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-18 12:00:00,1.59,57.23,33.0,2921.3,,1183.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-18 18:00:00,1.548,57.16,32.78,2909.4,,1189.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-19 00:00:00,1.564,57.41,32.67,2926.0,,1195.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-19 06:00:00,1.502,58.18,32.27,2914.5,,1201.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-19 12:00:00,1.749,57.39,32.87,2925.2,,1207.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-19 18:00:00,1.63,57.52,32.83,2919.6,,1213.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-20 00:00:00,1.555,57.36,32.93,2917.6,,1219.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-20 06:00:00,1.613,57.48,32.65,2914.4,,1225.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-20 12:00:00,1.596,57.66,32.86,2927.2,,1231.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-20 18:00:00,1.652,58.25,32.9,2923.0,,1237.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-21 00:00:00,1.856,58.04,33.06,2913.4,,1243.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-21 06:00:00,1.658,57.81,32.92,2922.5,,1249.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-21 12:00:00,1.566,57.42,32.96,2919.7,,1255.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-21 18:00:00,1.344,57.91,33.04,2919.9,,1261.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-22 00:00:00,1.731,56.59,32.73,2914.4,,1267.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-22 06:00:00,1.623,57.95,33.1,2918.7,,1273.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-22 12:00:00,1.761,58.39,32.93,2918.5,,1279.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-22 18:00:00,1.48,57.48,32.77,2923.0,,1285.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-23 00:00:00,1.584,57.94,32.85,2916.2,,1291.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-23 06:00:00,1.672,56.99,32.46,2920.0,,1297.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-23 12:00:00,1.622,57.43,33.36,2916.4,,1303.9,,,0,0,0,0.0030917605170478735
EQ-009,Induction Motor,2026-06-23 18:00:00,1.581,57.19,33.04,2924.3,,1309.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-24 00:00:00,1.547,57.55,32.81,2911.4,,1315.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-24 06:00:00,1.6,58.08,32.16,2917.4,,1321.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-24 12:00:00,1.498,57.03,32.58,2910.5,,1327.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-24 18:00:00,1.541,57.72,32.11,2914.2,,1333.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-25 00:00:00,1.615,57.05,32.81,2904.2,,1339.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-25 06:00:00,1.72,57.64,32.26,2926.3,,1345.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-25 12:00:00,1.61,57.89,33.1,2913.5,,1351.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-25 18:00:00,1.589,56.79,32.26,2921.4,,1357.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-26 00:00:00,1.442,56.93,32.68,2922.5,,1363.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-26 06:00:00,1.649,57.96,32.4,2912.8,,1369.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-26 12:00:00,1.629,56.68,32.26,2928.0,,1375.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-26 18:00:00,1.595,58.19,32.92,2913.5,,1381.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-27 00:00:00,1.533,57.29,32.49,2920.1,,1387.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-27 06:00:00,1.673,57.76,32.77,2913.4,,1393.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-27 12:00:00,1.558,57.33,32.98,2918.5,,1399.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-27 18:00:00,1.82,58.22,33.01,2921.5,,1405.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-28 00:00:00,1.456,57.07,32.39,2920.4,,1411.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-28 06:00:00,1.579,57.4,32.44,2917.0,,1417.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-28 12:00:00,1.621,57.32,33.33,2916.1,,1423.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-28 18:00:00,1.588,58.03,32.25,2927.1,,1429.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-29 00:00:00,1.63,58.3,32.89,2920.2,,1435.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-29 06:00:00,1.476,57.18,32.66,2902.7,,1441.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-29 12:00:00,1.601,57.43,33.27,2924.0,,1447.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-29 18:00:00,1.666,57.17,32.59,2919.1,,1453.9,,,0,0,0,0.0
EQ-009,Induction Motor,2026-06-30 00:00:00,1.719,57.24,32.49,2922.6,,1459.9,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-02 00:00:00,1.411,56.23,30.72,2931.8,,1919.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-02 06:00:00,1.31,56.08,31.16,2930.9,,1925.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-02 12:00:00,1.596,55.49,30.44,2934.9,,1931.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-02 18:00:00,1.351,55.28,30.65,2938.0,,1937.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-03 00:00:00,1.631,56.32,30.65,2930.7,,1943.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-03 06:00:00,1.519,57.0,30.36,2925.0,,1949.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-03 12:00:00,1.419,55.44,29.93,2934.3,,1955.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-03 18:00:00,1.436,56.55,30.69,2928.8,,1961.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-04 00:00:00,1.378,56.53,30.74,2935.6,,1967.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-04 06:00:00,1.457,56.94,30.34,2940.0,,1973.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-04 12:00:00,1.482,56.59,29.92,2935.6,,1979.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-04 18:00:00,1.43,56.17,30.64,2936.8,,1985.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-05 00:00:00,1.504,56.44,30.59,2931.4,,1991.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-05 06:00:00,1.401,56.52,30.36,2933.2,,1997.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-05 12:00:00,1.434,56.0,30.21,2936.1,,3.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-05 18:00:00,1.359,56.0,30.23,2931.7,,9.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-06 00:00:00,1.434,56.65,29.89,2940.7,,15.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-06 06:00:00,1.592,54.92,30.21,2937.5,,21.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-06 12:00:00,1.523,56.58,30.05,2941.5,,27.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-06 18:00:00,1.621,55.98,29.94,2922.4,,33.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-07 00:00:00,1.444,55.64,30.76,2931.0,,39.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-07 06:00:00,1.403,56.29,30.64,2936.3,,45.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-07 12:00:00,1.453,55.67,30.14,2932.2,,51.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-07 18:00:00,1.373,56.23,30.48,2946.5,,57.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-08 00:00:00,1.343,55.58,30.56,2939.7,,63.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-08 06:00:00,1.603,56.06,30.51,2927.9,,69.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-08 12:00:00,1.466,56.2,30.55,2935.1,,75.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-08 18:00:00,1.461,56.9,30.23,2933.1,,81.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-09 00:00:00,1.481,55.42,30.54,2936.9,,87.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-09 06:00:00,1.438,56.34,30.18,2932.0,,93.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-09 12:00:00,1.465,56.76,30.62,2932.1,,99.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-09 18:00:00,1.397,56.25,30.59,2936.0,,105.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-10 00:00:00,1.472,55.37,29.66,2926.0,,111.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-10 06:00:00,1.485,56.22,30.36,2933.4,,117.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-10 12:00:00,1.5,55.63,30.27,2931.9,,123.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-10 18:00:00,1.535,56.5,30.76,2931.9,,129.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-11 00:00:00,1.464,56.8,30.59,2927.9,,135.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-11 06:00:00,1.465,56.32,30.83,2921.9,,141.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-11 12:00:00,1.496,55.4,30.37,2940.0,,147.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-11 18:00:00,1.507,55.96,30.58,2938.1,,153.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-12 00:00:00,1.471,56.58,30.32,2935.8,,159.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-12 06:00:00,1.34,56.02,31.06,2932.7,,165.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-12 12:00:00,1.368,56.08,30.72,2938.8,,171.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-12 18:00:00,1.416,55.46,30.18,2931.8,,177.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-13 00:00:00,1.492,56.84,29.79,2933.2,,183.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-13 06:00:00,1.447,55.87,30.44,2937.1,,189.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-13 12:00:00,1.45,56.69,30.02,2935.8,,195.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-13 18:00:00,1.526,56.11,31.03,2933.4,,201.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-14 00:00:00,1.533,56.35,30.53,2932.5,,207.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-14 06:00:00,1.571,55.73,29.78,2930.7,,213.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-14 12:00:00,1.514,56.1,30.39,2929.8,,219.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-14 18:00:00,1.468,57.17,30.03,2926.7,,225.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-15 00:00:00,1.4,56.42,30.23,2936.3,,231.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-15 06:00:00,1.482,56.41,30.11,2929.9,,237.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-15 12:00:00,1.625,56.4,30.08,2936.5,,243.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-15 18:00:00,1.576,56.28,30.16,2938.1,,249.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-16 00:00:00,1.525,56.71,30.28,2924.5,,255.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-16 06:00:00,1.446,56.21,30.59,2932.2,,261.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-16 12:00:00,1.452,56.19,30.41,2932.0,,267.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-16 18:00:00,1.482,55.32,30.63,2935.6,,273.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-17 00:00:00,1.439,56.14,30.26,2937.0,,279.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-17 06:00:00,1.371,54.86,30.36,2931.3,,285.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-17 12:00:00,1.596,55.98,30.5,2936.5,,291.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-17 18:00:00,1.53,56.93,30.41,2935.3,,297.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-18 00:00:00,1.443,55.83,30.09,2935.7,,303.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-18 06:00:00,1.483,55.06,30.48,2925.9,,309.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-18 12:00:00,1.465,56.5,30.34,2935.2,,315.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-18 18:00:00,1.435,56.45,30.15,2936.9,,321.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-19 00:00:00,1.347,56.81,30.24,2933.4,,327.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-19 06:00:00,1.338,56.1,30.37,2933.0,,333.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-19 12:00:00,1.39,56.15,30.37,2938.8,,339.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-19 18:00:00,1.455,56.07,30.65,2938.6,,345.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-20 00:00:00,1.525,55.86,30.86,2929.7,,351.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-20 06:00:00,1.339,56.19,30.18,2928.7,,357.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-20 12:00:00,1.556,55.39,30.42,2936.4,,363.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-20 18:00:00,1.387,56.28,30.35,2930.8,,369.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-21 00:00:00,1.538,56.29,30.34,2936.3,,375.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-21 06:00:00,1.527,55.22,30.32,2940.2,,381.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-21 12:00:00,1.504,56.77,30.71,2934.9,,387.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-21 18:00:00,1.601,54.95,30.79,2933.0,,393.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-22 00:00:00,1.462,55.69,30.49,2935.3,,399.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-22 06:00:00,1.54,55.57,30.18,2932.1,,405.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-22 12:00:00,1.455,55.1,30.34,2933.5,,411.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-22 18:00:00,1.447,56.13,30.2,2940.6,,417.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-23 00:00:00,1.536,55.8,30.34,2933.5,,423.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-23 06:00:00,1.484,56.34,30.76,2927.7,,429.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-23 12:00:00,1.492,56.92,30.17,2938.2,,435.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-23 18:00:00,1.457,56.38,30.03,2937.5,,441.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-24 00:00:00,1.554,56.54,30.45,2938.1,,447.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-24 06:00:00,1.401,56.16,29.84,2935.6,,453.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-24 12:00:00,1.407,55.9,31.06,2935.1,,459.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-24 18:00:00,1.385,56.53,30.28,2942.6,,465.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-25 00:00:00,1.552,56.45,30.39,2925.2,,471.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-25 06:00:00,1.421,55.85,30.86,2940.9,,477.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-25 12:00:00,1.427,55.9,30.91,2933.6,,483.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-25 18:00:00,1.423,56.62,30.64,2935.4,,489.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-26 00:00:00,1.558,55.89,29.91,2939.5,,495.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-26 06:00:00,1.556,55.71,30.26,2933.1,,501.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-26 12:00:00,1.219,56.69,30.01,2936.9,,507.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-26 18:00:00,1.354,56.18,30.68,2934.4,,513.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-27 00:00:00,1.366,57.02,30.28,2939.8,,519.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-27 06:00:00,1.462,56.32,30.44,2935.9,,525.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-27 12:00:00,1.45,56.67,30.42,2932.2,,531.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-27 18:00:00,1.551,57.04,30.87,2939.1,,537.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-28 00:00:00,1.368,57.19,30.82,2923.6,,543.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-28 06:00:00,1.441,55.63,30.83,2925.8,,549.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-28 12:00:00,1.381,55.9,30.73,2939.3,,555.6,,,0,0,0,0.0
EQ-010,Induction Motor,2025-01-28 18:00:00,1.487,56.19,30.24,2939.8,,561.6,,,0,0,0,0.0
